código_venda,código_barras,nome_produto,categoria_produto,preço_produto,status_compra,data_compra,comprador,email_comprador,pais_compra,quantidade_comprada,média_por_categoria,média_por_pais
6fa62ce8-ca11-478d-8d17-732fa1887ade,8405283027928,Roupa esportiva,Esporte,R$998.00,Cancelada,2023-12-19,Gregory Floyd,wjames@example.net,Slovenia,8,5.68141592920354,5.0
3410fe64-925e-4be4-bd25-bde647974ee3,6253457962580,Poesia,Livros,R$690.00,Pendente,2024-09-06,Melanie Stevens,geoffrey61@example.org,Kyrgyz Republic,10,5.7560975609756095,7.25
59d91edc-87d8-43f4-9c4c-9d64ac5245e0,1555189865593,Mesa,Casa,R$444.00,Concluída,2024-04-22,Kelsey Savage,pagevalerie@example.net,Denmark,2,6.032967032967033,5.166666666666667
8ff7184a-d7b2-4c57-a786-25fdd7b84a4a,8468510434883,Patinete,Brinquedos,R$621.00,Pendente,2023-12-15,Grant Pruitt,carol14@example.com,Namibia,5,5.394736842105263,5.4
de2eb137-37ee-4de0-bc5f-e09e86dc10ea,6642587460590,Bola de futebol,Esporte,R$865.00,Concluída,2024-01-20,Daniel French,antoniobrown@example.org,Turks and Caicos Islands,1,5.68141592920354,6.6
9fd626b4-633b-4c3d-823c-05cb84dd69ce,4775222581243,Tônico,Beleza,R$628.00,Cancelada,2023-11-08,Daniel Petersen,hoganmichelle@example.org,Aruba,9,6.027522935779817,5.0
f6d77841-0177-49ae-bc8c-b535ddcc54ed,6140031897799,Roupa esportiva,Esporte,R$21.00,Cancelada,2024-06-12,Kelsey Chase,aarmstrong@example.com,Malawi,2,5.68141592920354,5.444444444444445
b7a72ae2-65ee-4bc0-91c0-54366560d9c2,7795655161222,Frutas,Alimentos,R$690.00,Concluída,2024-04-30,Andrea Phelps,ramirezrachel@example.com,Lao People's Democratic Republic,2,5.861386138613861,3.0
dcee0557-ad97-407e-9f34-2bfbda59cb0e,4996728042186,Máscara,Beleza,R$626.00,Cancelada,2024-04-19,Nicholas Spencer,pmiller@example.com,Croatia,8,6.027522935779817,6.6
397fc863-e420-4701-a324-94b3df95d8e8,6934794943912,Mesa,Casa,R$333.00,Cancelada,2024-04-02,Virginia Benton,margaretdoyle@example.net,Argentina,6,6.032967032967033,4.375
88ecc65c-e18f-4461-a55c-74bbfe8eeabb,3557827565092,Alexa,Eletrônicos,R$616.00,Concluída,2023-12-08,Amy Hoover,ashley14@example.org,Saint Pierre and Miquelon,6,5.326315789473684,5.0
f1abd83c-d734-482e-b40c-cc2a8f33e7c4,9355772275431,Maquiagem,Beleza,R$533.00,Cancelada,2024-03-18,Spencer Vasquez,bbrown@example.com,Australia,1,6.027522935779817,3.5
3a4878ec-0c0f-4290-a91a-25a0b975a8f9,6436099770090,Passagem aérea,Viagens,R$62.00,Pendente,2023-11-19,Elizabeth Smith,vtapia@example.net,British Indian Ocean Territory (Chagos Archipelago),6,4.885416666666667,6.5
c3633116-2acb-439e-8c67-224685ef06fa,0551637755196,Bola de futebol,Esporte,R$387.00,Cancelada,2024-08-04,Tyler Brewer,barry06@example.net,Moldova,3,5.68141592920354,6.555555555555555
446c0ccc-8532-4a34-8b34-a4a16839113f,4007134079113,Blusa,Vestuário,R$145.00,Cancelada,2024-04-15,Kevin Williams,zachary00@example.com,Namibia,6,5.21978021978022,5.4
bcbc32da-76bd-41c3-9656-b17d0de34a99,0866500538333,Calça,Vestuário,R$987.00,Concluída,2024-02-16,James Salazar,obartlett@example.org,Chad,5,5.21978021978022,5.0
104166cc-3a9f-4452-b62c-7390b9de77b7,1276162185582,Infantil,Livros,R$984.00,Cancelada,2024-05-17,Monica Mcdonald,vcole@example.net,Singapore,7,5.7560975609756095,6.8
79b5a3b1-cef4-4375-acbe-d7af80c150e7,3698511629338,Tesoura,Escritório,R$806.00,Pendente,2023-10-21,Frederick Garrison,yjohnson@example.org,Cocos (Keeling) Islands,1,5.842592592592593,4.166666666666667
4f951498-59dd-4343-8aa0-9ed0ffc1e69a,5159657461292,Macarrão,Alimentos,R$624.00,Concluída,2024-01-06,Joshua Jensen,johnsonmichael@example.org,Malta,2,5.861386138613861,3.5
a4468add-534f-489b-9caf-6f4b8f0f6c5e,0150575143593,Tênis,Vestuário,R$433.00,Pendente,2024-06-24,Marcus Holloway,cooperscott@example.net,Malta,1,5.21978021978022,3.5
6cccd8a4-f484-42e4-bbd4-14ce836fc1d5,4164618801193,Cruzeiro,Viagens,R$948.00,Concluída,2024-05-06,Stacy Murphy,cassandraperez@example.net,Uzbekistan,2,4.885416666666667,2.3333333333333335
e707d64b-3b51-436d-8755-867014435c11,0522343120769,SmartTV,Eletrônicos,R$771.00,Cancelada,2024-10-05,Christina Mata,danagreen@example.com,Maldives,3,5.326315789473684,4.75
47913ca3-1165-4169-b5fc-7c5c216faebc,3502254577552,Geladeira,Casa,R$670.00,Concluída,2023-12-01,James Morgan,cory24@example.com,French Southern Territories,2,6.032967032967033,5.0
b062ed03-33b1-4a48-81f7-d44d8558ad53,4337782906685,Jaqueta,Vestuário,R$503.00,Pendente,2024-09-23,Anita Mosley,andrew04@example.com,Zimbabwe,6,5.21978021978022,4.545454545454546
31c6159e-6864-42a5-9e35-a2076d54df3f,2473623369997,Patinete,Brinquedos,R$507.00,Pendente,2024-05-15,Mark Brown,roydavid@example.net,Bermuda,8,5.394736842105263,5.8
9397a3a6-1eae-4e16-927d-e6ae6cccdf31,1581222904295,Cintos,Vestuário,R$411.00,Cancelada,2024-02-02,Donald Morton,kurt85@example.net,Georgia,1,5.21978021978022,4.875
317b51cb-d057-47e4-9be6-035d0f48bbd3,7871242512018,Tesoura,Escritório,R$747.00,Cancelada,2023-11-09,Shannon Warner DVM,lisa91@example.net,Svalbard & Jan Mayen Islands,6,5.842592592592593,6.0
fe84757e-5772-4111-864b-7564ff9b0127,9803458047129,Frutas,Alimentos,R$393.00,Cancelada,2024-07-17,Angel Brooks,michael36@example.org,Belarus,9,5.861386138613861,7.25
82991b8e-75c7-4e2f-a07b-5375b4bdbfed,1624016025490,Óculos,Vestuário,R$628.00,Cancelada,2024-04-23,Michelle Reynolds,rtorres@example.com,Haiti,7,5.21978021978022,8.5
c857b21d-1918-473d-ac24-473c58ad8c05,1703664072169,Peixe,Alimentos,R$812.00,Concluída,2024-08-27,Aaron Jensen,elewis@example.net,Italy,4,5.861386138613861,6.0
17da1d2d-1ade-4a17-bf5e-57d08f5ac981,2529346475436,Maquiagem,Beleza,R$871.00,Cancelada,2024-01-27,Heather Gardner,zolson@example.com,Philippines,9,6.027522935779817,6.8
c88b819f-8b18-4c6b-9f2d-04763bd4c6c3,2158583201043,Boneca,Brinquedos,R$223.00,Concluída,2024-03-21,Tyler Petersen,pcampbell@example.org,Cambodia,5,5.394736842105263,7.166666666666667
1fa9bea6-b818-4ed2-93f5-9570f70686d2,9266218598833,Pão,Alimentos,R$285.00,Cancelada,2023-12-13,Stephen Myers,crawfordanna@example.net,Benin,10,5.861386138613861,8.0
af541216-b196-4b72-85b4-737fde14d65c,0674604048685,Óculos,Vestuário,R$266.00,Pendente,2024-08-18,Rebecca Henderson,murphydavid@example.org,Russian Federation,7,5.21978021978022,6.5
e0c537e1-ef63-4bae-9988-7570772bfe93,4370762134494,Liquidificador,Casa,R$146.00,Cancelada,2024-05-07,Timothy Owens III,cjones@example.net,Aruba,1,6.032967032967033,5.0
fa75bed0-7c48-4bad-9f98-481e7f4e6bd9,7057545072538,Tablet,Eletrônicos,R$920.00,Cancelada,2024-01-15,Eric Fletcher,raymond53@example.com,Zambia,1,5.326315789473684,6.0
4045a0ca-d6c0-4ac1-8a4e-d1308cb72b11,5244116338861,Roupa esportiva,Esporte,R$145.00,Pendente,2024-08-14,Shelly Yang DDS,whitesamantha@example.net,Belgium,8,5.68141592920354,5.5
fd515bc7-6336-4d8f-bdd3-5506072eaef2,6840283916186,Tesoura,Escritório,R$395.00,Pendente,2024-08-20,Zachary Brennan,mosborne@example.org,Mozambique,7,5.842592592592593,7.8
21733e5a-66cb-49f0-a59e-a1b61b00a726,6016227818766,Passeio turístico,Viagens,R$631.00,Pendente,2023-11-24,Barbara Martin,halebrian@example.org,Norfolk Island,10,4.885416666666667,5.285714285714286
e2ddf79e-6885-4706-bd5e-816cf3d365a0,8284702800133,Verduras,Alimentos,R$502.00,Cancelada,2024-05-23,Diana Guzman,danielaustin@example.com,Uruguay,9,5.861386138613861,7.0
da67ba60-19f1-4e76-aa1f-ff99fc5a7214,8136831890939,Máscara,Beleza,R$152.00,Cancelada,2024-05-31,Douglas Moore,twilliams@example.org,Christmas Island,10,6.027522935779817,7.5
7492fa52-ed8b-4b92-801d-623e3798ff13,7063575034934,Científico,Livros,R$679.00,Pendente,2024-04-20,Joshua Aguirre,kathleenmorrow@example.org,Cyprus,5,5.7560975609756095,6.8
e989f1d9-7b90-43b8-a547-ccf64b6038ef,3277728643810,Tônico,Beleza,R$852.00,Pendente,2024-01-01,Jonathan Atkinson,ariel51@example.org,Senegal,7,6.027522935779817,5.0
1b6601ee-d370-4e64-9833-cc7224c380ea,0972029464265,Religioso,Livros,R$428.00,Concluída,2024-07-20,Katherine Acosta,warrenashley@example.net,Netherlands,4,5.7560975609756095,6.5
5e8c86a0-9236-4353-b7de-eecec1c07a6a,4367984516696,Passagem aérea,Viagens,R$787.00,Pendente,2024-09-29,Kaitlyn Graves,glloyd@example.com,Wallis and Futuna,9,4.885416666666667,6.5
3c56e7d0-01ab-4adf-a096-7e791bf5a324,8468710224888,Feijão,Alimentos,R$282.00,Concluída,2024-05-29,Raven Farrell,smithsarah@example.net,Ukraine,10,5.861386138613861,5.5
4c9ef26e-6ca9-46eb-bf9d-8af242860fbc,5018036052233,Seguro viagem,Viagens,R$517.00,Cancelada,2023-10-20,Christine Raymond,christophercline@example.org,Poland,6,4.885416666666667,6.0
5e3bc114-2ea5-4a35-a62d-d55697e8b5e7,7396764702391,Mala,Viagens,R$151.00,Concluída,2024-07-08,Kathryn Miller,brownjohn@example.net,Armenia,1,4.885416666666667,3.0
336c0d69-7435-4b85-8e72-a8c1d59ac02e,3112307624463,Armário,Casa,R$227.00,Cancelada,2024-03-09,David Mcpherson,vhardy@example.com,Nepal,7,6.032967032967033,5.571428571428571
1cc77714-ff44-40a5-a6a6-0369b8267682,3808010425601,Bicicleta,Brinquedos,R$356.00,Cancelada,2024-01-27,Randy Walls,jonesthomas@example.org,Comoros,8,5.394736842105263,7.25
e0e8b5ff-23e3-42ef-aec3-568f04240fa7,0858492740733,Smartphone,Eletrônicos,R$879.00,Cancelada,2023-10-16,Joseph Rodriguez,taylortimothy@example.org,Somalia,10,5.326315789473684,5.571428571428571
a13acf5b-69ba-4c0e-860c-6a3ff151fc4f,0196981183099,Skate,Esporte,R$650.00,Pendente,2024-08-21,Suzanne Hanson,wilkinsonalbert@example.org,Singapore,7,5.68141592920354,6.8
2a73fd48-d9a3-4e09-8c37-6be0c87fae8b,1353493792617,Saia,Vestuário,R$704.00,Cancelada,2024-02-20,Cheryl Brown,summersamanda@example.net,Denmark,3,5.21978021978022,5.166666666666667
073d25b8-7666-4500-b802-0ce598a70662,6165254388954,Pão,Alimentos,R$390.00,Cancelada,2023-12-11,Ronald Bender,andrea86@example.org,Uganda,7,5.861386138613861,7.0
4f7e317d-f908-466d-93aa-970c52dd0c8e,2918486607546,Boneca,Brinquedos,R$132.00,Cancelada,2024-03-18,Patricia Lawrence,hilllouis@example.net,Ghana,1,5.394736842105263,6.0
b11c5f75-be8b-4f2a-aaf5-b368452ee23f,1384012028146,Ovos,Alimentos,R$127.00,Cancelada,2024-09-01,Cristian Becker,renee06@example.com,Timor-Leste,10,5.861386138613861,5.333333333333333
8113e88d-6eb3-4906-95a5-4d1d68036316,7523192648667,Guia de viagem,Viagens,R$970.00,Concluída,2024-09-02,Nicole May,tony44@example.com,Cape Verde,8,4.885416666666667,4.5
e7d64093-6132-4bb7-bc59-4ca767e1d3dd,3842057735651,Bola,Brinquedos,R$691.00,Pendente,2024-06-09,Abigail Shea,veronica67@example.net,Jersey,1,5.394736842105263,6.666666666666667
4214b65b-004b-4573-a342-40fe206c4552,3904985166997,Não-ficção,Livros,R$622.00,Cancelada,2024-06-29,Christina Buckley,tim21@example.com,Hungary,5,5.7560975609756095,3.0
44316697-b19d-4837-954e-05ce96e60ab5,6115499339891,Passagem aérea,Viagens,R$648.00,Cancelada,2024-05-04,Karina Bowman,stephen62@example.org,Moldova,2,4.885416666666667,6.555555555555555
a8d87852-1c5c-464b-8fd1-72f05be8551d,5262115402871,Geladeira,Casa,R$106.00,Cancelada,2024-07-23,Ashley White,gbolton@example.net,Uganda,6,6.032967032967033,7.0
2390178c-a755-4444-8f1b-1bb9a72077d5,1549864158476,Poesia,Livros,R$890.00,Pendente,2024-09-23,Christopher Gomez,thompsonpatrick@example.org,Cameroon,9,5.7560975609756095,7.2
03533afc-2183-4166-b84e-438f25c8e6cf,8965580886470,Camiseta,Vestuário,R$896.00,Concluída,2024-02-23,Julia Clark,johnfischer@example.com,Croatia,8,5.21978021978022,6.6
e744d9cf-8ad9-4fa6-8c8c-f5261ea59f93,1672652760060,Verduras,Alimentos,R$462.00,Pendente,2024-07-08,Patricia Ramsey,ljohnson@example.org,Senegal,8,5.861386138613861,5.0
942781e9-c01c-42c2-ab2f-f378e0f3d65a,1470502951732,Bicicleta,Brinquedos,R$636.00,Concluída,2024-03-22,Rachel Gutierrez,lopezjoseph@example.com,Zimbabwe,2,5.394736842105263,4.545454545454546
19d7f3cc-7bae-440a-841e-cc9acd8819fa,2288076614408,Hidratante,Beleza,R$685.00,Cancelada,2024-06-12,Ashley Barrett,srose@example.com,Cote d'Ivoire,7,6.027522935779817,5.8
55ec24e6-d90a-4c38-8103-9e3cafeb7262,8864697024136,Hidratante,Beleza,R$292.00,Concluída,2024-03-04,Lori Boyer,keithtara@example.org,Christmas Island,5,6.027522935779817,7.5
f759afb6-d282-486b-b552-0d8cd2d2eca7,8040304867864,Console,Eletrônicos,R$382.00,Pendente,2024-08-24,Julie White,lucaskaren@example.net,Korea,7,5.326315789473684,5.8
467ec833-e63b-4ef8-9212-5e75eb3e8a03,1055142359102,Didático,Livros,R$789.00,Concluída,2023-11-26,Timothy Smith,harrisontina@example.com,Namibia,2,5.7560975609756095,5.4
8893b8e6-331f-470b-956c-6ebedc06ea97,4508130286197,Verduras,Alimentos,R$77.00,Pendente,2024-05-10,Justin Brown,fisherthomas@example.net,Timor-Leste,2,5.861386138613861,5.333333333333333
15996f32-bb30-495a-ad9d-6705c86865dd,6104357522292,Tônico,Beleza,R$688.00,Concluída,2024-01-30,Rebecca Davis,seanturner@example.net,France,6,6.027522935779817,3.0
6c7b521d-a675-4522-97bc-2dbaaaddd9f4,6965881455094,Smartphone,Eletrônicos,R$26.00,Concluída,2023-11-19,Kenneth Gardner,meredith84@example.com,Burkina Faso,6,5.326315789473684,8.0
50bb6ce7-f6d2-4836-a9b0-9ec81ca48bdd,3223234093229,Boneca,Brinquedos,R$936.00,Pendente,2024-10-05,Heather Clark,lindablevins@example.com,Kuwait,6,5.394736842105263,3.0
8940f042-4520-4eee-a0f6-ebde4f3e3ff3,3692642522391,Carro,Brinquedos,R$885.00,Pendente,2024-03-16,Brandon Mckee,ogalvan@example.org,Grenada,8,5.394736842105263,7.333333333333333
8e8a4431-2ec3-4b72-9107-c7172e7e236f,7258132125006,Óculos de sol esportivos,Esporte,R$34.00,Cancelada,2024-06-01,Vincent Waters,kimberly54@example.net,Bulgaria,2,5.68141592920354,3.5
902a1a72-5b46-4b36-80f3-14e569cd1027,9911448479826,Perfume,Beleza,R$344.00,Concluída,2024-03-04,Natalie Robbins,xchristensen@example.com,Guinea-Bissau,4,6.027522935779817,4.0
c0c02ef3-29c8-4e74-a31e-056d3fe9a42a,7946937063790,Científico,Livros,R$812.00,Pendente,2024-06-14,Makayla Carrillo,fernandeztaylor@example.org,Mongolia,4,5.7560975609756095,5.25
94246882-fe6d-4227-a95d-9a9151084fc2,8774501147725,Adaptador de tomada,Viagens,R$15.00,Concluída,2024-07-22,David Edwards,igordon@example.org,Puerto Rico,2,4.885416666666667,3.5
b49b3ed6-cb2d-4f4d-abd9-75a0c6edd732,1850688236982,Lápis,Escritório,R$684.00,Concluída,2023-12-10,Darlene Small,haleyapril@example.net,Netherlands Antilles,3,5.842592592592593,6.5
431d7ab9-b11b-4576-a802-4b2f36a876cd,4262995916452,Perfume,Beleza,R$200.00,Cancelada,2024-07-05,Michelle Schmidt,april22@example.org,Central African Republic,2,6.027522935779817,4.375
bbd43217-ca8d-4709-8408-dcb699a42a20,8740130311202,Bola,Brinquedos,R$447.00,Cancelada,2024-01-23,Mitchell Schneider PhD,chelsea23@example.net,Cyprus,8,5.394736842105263,6.8
e57b27c6-ac94-4a60-bf2a-d102f253e40c,9776366383484,Tênis de corrida,Esporte,R$232.00,Concluída,2024-06-06,Teresa Robinson,xmiller@example.net,Netherlands Antilles,10,5.68141592920354,6.5
7a66c9d5-58db-45b8-8c41-ba069199e6ea,3410143451398,Pelúcia,Brinquedos,R$62.00,Concluída,2024-08-25,Rhonda Hernandez,wolfeedward@example.org,Samoa,8,5.394736842105263,8.25
82522a4c-0616-4df6-9a76-284e80f5ddb6,8719111903545,Barra fixa,Esporte,R$388.00,Concluída,2023-11-19,Veronica Moran,bmiller@example.com,Guam,9,5.68141592920354,7.666666666666667
c5a906c7-d909-4932-a679-6bd5f43cdacc,6153238043760,Carro,Brinquedos,R$717.00,Pendente,2024-03-20,Samantha Garcia DDS,paul77@example.com,Aruba,2,5.394736842105263,5.0
bb8d7d92-74d5-4e82-9819-987e03a7cf5c,4514272851964,Meia,Vestuário,R$90.00,Concluída,2024-04-20,Ashlee Morrow,derekharrell@example.com,Somalia,9,5.21978021978022,5.571428571428571
675c7d42-c9c2-48a2-8100-483116f7b11c,6506673275300,Relógio Inteligente,Eletrônicos,R$867.00,Pendente,2024-01-22,Matthew Nelson,whitejustin@example.com,Congo,2,5.326315789473684,5.5
ac9dd890-47f2-46bb-be2e-4607fa7f1bda,0616881038690,Vestido,Vestuário,R$598.00,Pendente,2024-01-17,Angela Jones,vlucas@example.net,Argentina,4,5.21978021978022,4.375
8fdd313b-edab-4b9f-9672-021d7fed3a90,1335918299796,Tablet,Eletrônicos,R$343.00,Cancelada,2024-03-28,Stacey Martin,rglover@example.net,Brazil,10,5.326315789473684,4.714285714285714
3b77f4b5-3c33-4c39-93fd-3ef450b6b7d3,5052747843209,Barra fixa,Esporte,R$355.00,Pendente,2024-02-28,Adam Molina,melaniedunlap@example.com,Burundi,9,5.68141592920354,5.5
244a07e4-e024-4eff-b7cd-7cede7d3a678,5534851918474,Aluguel de carro,Viagens,R$121.00,Pendente,2024-09-07,Gregory Williamson,dixondeborah@example.com,Singapore,2,4.885416666666667,6.8
81c50220-65ec-4b97-9e21-e941d9f3019c,3258448086125,Máscara,Beleza,R$403.00,Cancelada,2024-03-06,John Meyers,twilliams@example.com,Venezuela,10,6.027522935779817,8.0
24c631c3-58f0-403d-8cb5-03b5c1f1e1ca,7547053611898,Óculos,Vestuário,R$619.00,Cancelada,2024-08-03,Jacob Joyce,walleranthony@example.org,United States of America,4,5.21978021978022,5.75
98f1f2d9-f0a3-4fc5-9484-85553bafb238,7339018346286,Arroz,Alimentos,R$635.00,Concluída,2024-09-07,Kimberly Proctor,rhuynh@example.com,Iran,1,5.861386138613861,4.0
6115cbf4-39e0-489b-b2c3-bc0bf4e0be53,4425051628502,Protetor bucal,Esporte,R$281.00,Pendente,2023-11-12,David Harrell,wbailey@example.net,Zimbabwe,6,5.68141592920354,4.545454545454546
1decee1e-cb53-4b44-9794-fd9cebddc3e5,8280647636738,Frutas,Alimentos,R$595.00,Concluída,2024-03-06,Alexander Richardson,warrenjennifer@example.org,Macao,6,5.861386138613861,6.111111111111111
dbfeae48-869b-42ef-b406-fcec3f66f69f,7722186098796,Barra fixa,Esporte,R$623.00,Cancelada,2024-03-19,John Smith,stevengreen@example.com,Namibia,10,5.68141592920354,5.4
2b4607d0-cbcf-43d2-a0cb-229efab30841,5565808045929,Skate,Esporte,R$992.00,Pendente,2023-11-28,Laura Mejia,ystafford@example.com,Romania,8,5.68141592920354,5.75
4d5c8e32-ddd3-439f-a3fc-719de76d5ea3,5500245890299,Grampeador,Escritório,R$880.00,Pendente,2024-04-04,Mark Ramirez,tylerrodriguez@example.net,North Macedonia,2,5.842592592592593,5.25
eeda20ac-75d9-4a88-88e4-86e89a77f365,3022940513805,Alexa,Eletrônicos,R$924.00,Cancelada,2024-09-16,Walter Robertson,anthonylopez@example.org,El Salvador,6,5.326315789473684,5.75
f2b15013-c11e-4dd7-93e5-e0e899e194ff,1982829229987,Chuteira,Esporte,R$797.00,Cancelada,2024-06-15,Donna Crawford,keith50@example.com,Trinidad and Tobago,6,5.68141592920354,5.0
94d94b1e-e057-4c0c-81e2-2937a24f8129,8838907283989,Batom,Beleza,R$439.00,Pendente,2024-04-27,Jane Hardy,brandon54@example.org,Lebanon,6,6.027522935779817,7.25
2777af21-ec98-4f62-a1c7-becb8e51371f,8051517951851,Raquete de tênis,Esporte,R$166.00,Concluída,2024-08-25,Paige Chang,shahemily@example.com,Malta,2,5.68141592920354,3.5
a2eac425-8cb2-4020-ac21-b6bf1c5eb064,7657546016489,Mochila de viagem,Viagens,R$964.00,Cancelada,2024-04-17,Theresa Taylor,nramirez@example.com,Saint Helena,5,4.885416666666667,5.5
f6a10075-dfa0-4064-88b2-c3311bf66dae,4465473047727,Perfume,Beleza,R$30.00,Pendente,2024-05-19,Tonya Jimenez,richardclark@example.org,Faroe Islands,10,6.027522935779817,6.666666666666667
46b237df-b45a-49d5-bffd-f3c49b2a8d9f,0812132002810,Caderno,Escritório,R$800.00,Cancelada,2024-04-29,Felicia Mcneil,jamesjones@example.net,Micronesia,1,5.842592592592593,5.8
891e5427-6fce-44f5-81ce-c790e2c2092c,0416430756217,Bola de futebol,Esporte,R$179.00,Concluída,2024-03-24,Dr. Emily Stanley,christinejones@example.net,Guatemala,9,5.68141592920354,5.333333333333333
31a6f527-d9d2-47e6-a952-228ba7606c36,5940473262510,Video game,Brinquedos,R$985.00,Pendente,2023-12-03,Allen Warner,whitetyler@example.com,Oman,2,5.394736842105263,6.666666666666667
07b6cd07-2b87-4563-8f35-6c816b40c7e9,2690855243196,Liquidificador,Casa,R$184.00,Cancelada,2023-12-30,Susan Bell,raymondmartinez@example.org,Mayotte,4,6.032967032967033,6.0
64a029da-1e33-454e-b709-47d34961aae6,6184720737973,Condicionador,Beleza,R$171.00,Cancelada,2024-03-24,Andrew Brown,gonzalezjames@example.com,Niue,4,6.027522935779817,5.666666666666667
f2bb939c-0718-4ddd-9ec0-7f5fd3ad3144,8058890682273,Tênis,Vestuário,R$102.00,Concluída,2023-12-16,Mark Smith,sullivanwhitney@example.net,Mali,7,5.21978021978022,5.0
71156a59-caa5-416c-b42c-f939e74cbdc0,7030127304425,Leite,Alimentos,R$815.00,Pendente,2024-01-21,David Austin,hpacheco@example.org,Ethiopia,9,5.861386138613861,5.0
ffce0d7f-568a-43e6-8207-3c7b6f965c68,6235883428199,Relógio Inteligente,Eletrônicos,R$647.00,Pendente,2023-10-30,Michael Martinez,millerbarry@example.com,Sweden,4,5.326315789473684,4.0
454290bb-718d-4b70-b140-5a63d6411fcb,6322926205913,Alexa,Eletrônicos,R$617.00,Pendente,2024-02-26,Tina Thomas,hjohnson@example.com,Botswana,3,5.326315789473684,5.0
b049da7f-605e-486d-83bb-3f5c58bc3af1,6773546738334,Científico,Livros,R$541.00,Pendente,2024-09-16,James Bennett,nmcdonald@example.net,Saint Lucia,1,5.7560975609756095,4.125
b5c57fe2-a2f4-498b-91c7-2b8157644279,5834680775751,Didático,Livros,R$544.00,Pendente,2024-01-06,Alyssa Marshall,vhess@example.com,Malawi,2,5.7560975609756095,5.444444444444445
4b7d2009-2d3a-471d-ab6b-e29df0db2fd4,2998715297137,Boneca,Brinquedos,R$655.00,Cancelada,2023-12-15,Henry Brown,amyrodriguez@example.org,Vietnam,4,5.394736842105263,4.666666666666667
1b76f829-ba96-48ba-b715-a3d1fd4533b1,8303552372178,Lego,Brinquedos,R$311.00,Pendente,2023-10-17,Corey Rogers,daniel15@example.net,Antarctica (the territory South of 60 deg S),2,5.394736842105263,3.0
e7b7f525-7dfb-4b3a-87d7-e55928e16423,0705066869164,Calculadora,Escritório,R$240.00,Concluída,2023-11-16,Erica Anderson,quinnbrian@example.net,Guinea-Bissau,4,5.842592592592593,4.0
14c8416c-a8dd-4e9b-8710-7213b1dbbf2d,6264828094670,Video game,Brinquedos,R$612.00,Pendente,2023-12-23,Elizabeth Shannon,jessicagray@example.net,Central African Republic,7,5.394736842105263,4.375
6ecf94f9-86d9-473c-a9ea-b0f1fda2e82d,9336022095900,Romance,Livros,R$497.00,Cancelada,2024-07-15,Marcus Cox,wallacelauren@example.com,South Georgia and the South Sandwich Islands,4,5.7560975609756095,4.333333333333333
ce19e3c4-729e-46d1-9e84-f53b81c0b17b,7578859334391,Feijão,Alimentos,R$274.00,Concluída,2024-01-09,Frederick Smith,radams@example.net,Austria,5,5.861386138613861,5.0
9747c13d-f7d2-4f00-8df0-6be873840003,8974594188265,Cintos,Vestuário,R$729.00,Concluída,2023-10-28,Robert Evans,juan87@example.net,Equatorial Guinea,7,5.21978021978022,7.0
9ed92dbf-49a8-48e2-8608-e9c4f63b0327,2781884654456,Perfume,Beleza,R$51.00,Concluída,2024-03-25,Monique White,westchristine@example.com,Samoa,10,6.027522935779817,8.25
898f4ccf-f868-4e42-82ab-f2fa0d860fb6,2777776034505,Caderno,Escritório,R$926.00,Concluída,2024-06-01,Matthew Fields,wilkinspatricia@example.com,Aruba,10,5.842592592592593,5.0
4cee1561-efd4-4830-b669-a67e79b34413,8476987786466,Skate,Esporte,R$532.00,Concluída,2024-07-11,Shannon Green,travisalisha@example.org,Israel,1,5.68141592920354,3.5
d8146a33-202f-4430-a632-7a1dfe1a78c8,1806056868583,Boneca,Brinquedos,R$256.00,Pendente,2024-03-23,Daniel Brennan,carlosluna@example.com,Iceland,5,5.394736842105263,5.0
bfda76c6-8185-41ee-aa07-d6ffd252ca1a,0051627686344,Corretivo,Escritório,R$355.00,Concluída,2023-10-27,Brandon Diaz,lindsaycoleman@example.net,Montenegro,4,5.842592592592593,3.6666666666666665
55dba45d-99d5-4c86-80a3-3f2792c2c4c7,0719166479321,Tênis,Vestuário,R$591.00,Pendente,2024-05-24,Michelle Moore,seth01@example.net,Cyprus,7,5.21978021978022,6.8
daf52122-8e3d-4335-849c-5170ec0b5715,5196593466738,Cama,Casa,R$715.00,Concluída,2023-10-21,Jasmine Rice,paulapalmer@example.com,Uzbekistan,3,6.032967032967033,2.3333333333333335
b010432d-4365-473d-a12c-c9ee15a48c53,5013841773793,Frutas,Alimentos,R$966.00,Cancelada,2024-08-24,Tami Stewart,kcurry@example.com,Malaysia,7,5.861386138613861,7.5
dbca3b5b-42ff-4349-9522-531c74146451,5544904628786,Fones de Ouvido,Eletrônicos,R$807.00,Pendente,2023-11-25,John Stewart,craig51@example.com,Malawi,9,5.326315789473684,5.444444444444445
b732b834-d75e-4095-9ae5-5622a1d82814,9799348928428,Jogo de tabuleiro,Brinquedos,R$562.00,Concluída,2024-07-09,Audrey Stewart,nmiller@example.org,Rwanda,2,5.394736842105263,4.8
21d52e7f-683b-4a3c-bc99-30da0877a76b,0698879801264,Grampeador,Escritório,R$593.00,Concluída,2024-06-10,Ronald Caldwell,gvasquez@example.net,Algeria,3,5.842592592592593,5.333333333333333
dc4eed21-5026-428c-8d3d-27247bfc951b,3220709497704,Hospedagem,Viagens,R$853.00,Concluída,2024-07-15,Steven Jordan,tonyaleonard@example.com,Guyana,1,4.885416666666667,3.5
